Simulation: 1 	 ['01.00', '01.40', '00.46', '00.50', '00.15', '02.01', '04.00'] 	 rmspe: 0.1393 	 ks = 0.40 	 p_value = 0.000
Simulation: 63 	 ['01.70', '01.20', '00.01', '00.25', '00.50', '03.51', '03.00'] 	 rmspe: 0.4296 	 ks = 0.67 	 p_value = 0.000
Simulation: 64 	 ['01.50', '01.20', '00.01', '00.25', '00.50', '00.01', '03.00'] 	 rmspe: 0.2015 	 ks = 0.51 	 p_value = 0.000
Simulation: 65 	 ['01.00', '01.20', '00.01', '00.00', '00.50', '00.51', '03.00'] 	 rmspe: 0.1384 	 ks = 0.39 	 p_value = 0.000
Simulation: 66 	 ['00.50', '01.40', '00.01', '00.00', '00.50', '00.51', '03.00'] 	 rmspe: 0.0868 	 ks = 0.28 	 p_value = 0.000
Simulation: 67 	 ['01.50', '01.20', '00.01', '00.25', '00.50', '01.51', '03.00'] 	 rmspe: 0.2129 	 ks = 0.48 	 p_value = 0.000
Simulation: 68 	 ['01.00', '01.40', '00.01', '00.25', '00.40', '00.51', '04.00'] 	 rmspe: 0.1282 	 ks = 0.37 	 p_value = 0.000
Simulation: 69 	 ['01.50', '01.40', '00.01', '00.25', '00.20', '03.51', '04.00'] 	 rmspe: 0.2231 	 ks = 0.48 	 p_value = 0.000
Simulation: 70 	 ['01.50', '01.20', '00.01', '00.25', '00.50', '00.01', '03.00'] 	 rmspe: 0.2015 	 ks = 0.51 	 p_value = 0.000
Simulation: 71 	 ['01.50', '01.40', '00.41', '00.00', '00.20', '00.51', '04.00'] 	 rmspe: 0.2191 	 ks = 0.52 	 p_value = 0.000

Generation 2: Best Solution = ['00.20', '00.60', '00.46', '00.50', '00.15', '00.51', '03.00'], Fitness = 17.14, RMSPE =0.0583
Simulation: 72 	 ['01.00', '01.20', '00.01', '00.25', '00.70', '00.51', '03.00'] 	 rmspe: 0.1255 	 ks = 0.34 	 p_value = 0.000
Simulation: 73 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '02.51', '03.00'] 	 rmspe: 0.2070 	 ks = 0.45 	 p_value = 0.000
Simulation: 74 	 ['00.30', '01.20', '00.01', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.0672 	 ks = 0.23 	 p_value = 0.000
Simulation: 75 	 ['01.00', '01.20', '00.01', '00.50', '00.50', '00.51', '03.00'] 	 rmspe: 0.1280 	 ks = 0.36 	 p_value = 0.000
Simulation: 76 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '04.01', '03.00'] 	 rmspe: 0.2636 	 ks = 0.53 	 p_value = 0.000
Simulation: 77 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '03.01', '03.00'] 	 rmspe: 0.2263 	 ks = 0.47 	 p_value = 0.000
Simulation: 78 	 ['01.70', '01.20', '00.01', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.1718 	 ks = 0.43 	 p_value = 0.000
Simulation: 79 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '00.51', '01.00'] 	 rmspe: 0.1428 	 ks = 0.39 	 p_value = 0.000
Simulation: 80 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '02.01', '03.00'] 	 rmspe: 0.1946 	 ks = 0.45 	 p_value = 0.000
Simulation: 81 	 ['01.00', '01.20', '00.01', '00.25', '00.40', '00.51', '03.00'] 	 rmspe: 0.1264 	 ks = 0.36 	 p_value = 0.000
Simulation: 82 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '00.51', '00.00'] 	 rmspe: 0.2018 	 ks = 0.50 	 p_value = 0.000
Simulation: 83 	 ['01.00', '01.20', '00.01', '00.25', '00.65', '00.51', '03.00'] 	 rmspe: 0.1280 	 ks = 0.36 	 p_value = 0.000
Simulation: 84 	 ['01.00', '01.20', '00.01', '00.25', '00.70', '00.51', '03.00'] 	 rmspe: 0.1255 	 ks = 0.34 	 p_value = 0.000
Simulation: 85 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '02.51', '03.00'] 	 rmspe: 0.2070 	 ks = 0.45 	 p_value = 0.000
Simulation: 86 	 ['00.30', '01.20', '00.01', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.0672 	 ks = 0.23 	 p_value = 0.000
Simulation: 87 	 ['01.00', '01.20', '00.01', '00.50', '00.50', '00.51', '03.00'] 	 rmspe: 0.1280 	 ks = 0.36 	 p_value = 0.000
Simulation: 88 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '04.01', '03.00'] 	 rmspe: 0.2636 	 ks = 0.53 	 p_value = 0.000
Simulation: 89 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '03.01', '03.00'] 	 rmspe: 0.2263 	 ks = 0.47 	 p_value = 0.000
Simulation: 90 	 ['01.70', '01.20', '00.01', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.1718 	 ks = 0.43 	 p_value = 0.000
Simulation: 91 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '00.51', '01.00'] 	 rmspe: 0.1428 	 ks = 0.39 	 p_value = 0.000
Simulation: 92 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '02.01', '03.00'] 	 rmspe: 0.1946 	 ks = 0.45 	 p_value = 0.000
Simulation: 93 	 ['01.00', '01.20', '00.01', '00.25', '00.40', '00.51', '03.00'] 	 rmspe: 0.1264 	 ks = 0.36 	 p_value = 0.000
Simulation: 94 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '00.51', '00.00'] 	 rmspe: 0.2018 	 ks = 0.50 	 p_value = 0.000
Simulation: 95 	 ['01.00', '01.20', '00.01', '00.25', '00.65', '00.51', '03.00'] 	 rmspe: 0.1280 	 ks = 0.36 	 p_value = 0.000

Generation 3: Best Solution = ['00.20', '00.60', '00.46', '00.50', '00.15', '00.51', '03.00'], Fitness = 17.14, RMSPE =0.0583
Simulation: 96 	 ['01.00', '01.20', '00.01', '00.55', '00.50', '02.51', '03.00'] 	 rmspe: 0.2068 	 ks = 0.45 	 p_value = 0.000
Simulation: 97 	 ['00.30', '02.40', '00.01', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.0674 	 ks = 0.22 	 p_value = 0.000
Simulation: 98 	 ['01.00', '01.20', '00.01', '00.25', '00.65', '00.51', '03.00'] 	 rmspe: 0.1280 	 ks = 0.36 	 p_value = 0.000
Simulation: 99 	 ['00.20', '01.20', '00.01', '00.25', '00.50', '02.51', '03.00'] 	 rmspe: 0.0909 	 ks = 0.27 	 p_value = 0.000
Simulation: 100 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '00.51', '00.00'] 	 rmspe: 0.2018 	 ks = 0.50 	 p_value = 0.000
Simulation: 101 	 ['01.00', '01.20', '00.31', '00.25', '00.50', '02.51', '03.00'] 	 rmspe: 0.2044 	 ks = 0.47 	 p_value = 0.000
Simulation: 102 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '02.51', '02.00'] 	 rmspe: 0.2476 	 ks = 0.50 	 p_value = 0.000
Simulation: 103 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '01.51', '01.00'] 	 rmspe: 0.2393 	 ks = 0.50 	 p_value = 0.000
Simulation: 104 	 ['01.00', '01.20', '00.31', '00.25', '00.50', '02.51', '01.00'] 	 rmspe: 0.3688 	 ks = 0.72 	 p_value = 0.000
Simulation: 105 	 ['01.00', '01.20', '00.01', '00.35', '00.50', '00.51', '03.00'] 	 rmspe: 0.1307 	 ks = 0.38 	 p_value = 0.000
Simulation: 106 	 ['01.00', '01.20', '00.26', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.1094 	 ks = 0.33 	 p_value = 0.000
Simulation: 107 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '00.51', '04.00'] 	 rmspe: 0.1263 	 ks = 0.36 	 p_value = 0.000
Simulation: 108 	 ['00.30', '01.20', '00.01', '00.25', '00.50', '00.51', '04.00'] 	 rmspe: 0.0658 	 ks = 0.21 	 p_value = 0.000
Simulation: 109 	 ['01.00', '01.20', '00.01', '00.55', '00.50', '02.51', '03.00'] 	 rmspe: 0.2068 	 ks = 0.45 	 p_value = 0.000
Simulation: 110 	 ['00.30', '02.40', '00.01', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.0674 	 ks = 0.22 	 p_value = 0.000
Simulation: 111 	 ['01.00', '01.20', '00.01', '00.25', '00.65', '00.51', '03.00'] 	 rmspe: 0.1280 	 ks = 0.36 	 p_value = 0.000
Simulation: 112 	 ['00.20', '01.20', '00.01', '00.25', '00.50', '02.51', '03.00'] 	 rmspe: 0.0909 	 ks = 0.27 	 p_value = 0.000
Simulation: 113 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '00.51', '00.00'] 	 rmspe: 0.2018 	 ks = 0.50 	 p_value = 0.000
Simulation: 114 	 ['01.00', '01.20', '00.31', '00.25', '00.50', '02.51', '03.00'] 	 rmspe: 0.2044 	 ks = 0.47 	 p_value = 0.000
Simulation: 115 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '02.51', '02.00'] 	 rmspe: 0.2476 	 ks = 0.50 	 p_value = 0.000
Simulation: 116 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '01.51', '01.00'] 	 rmspe: 0.2393 	 ks = 0.50 	 p_value = 0.000
Simulation: 117 	 ['01.00', '01.20', '00.31', '00.25', '00.50', '02.51', '01.00'] 	 rmspe: 0.3688 	 ks = 0.72 	 p_value = 0.000
Simulation: 118 	 ['01.00', '01.20', '00.01', '00.35', '00.50', '00.51', '03.00'] 	 rmspe: 0.1307 	 ks = 0.38 	 p_value = 0.000
Simulation: 119 	 ['01.00', '01.20', '00.26', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.1094 	 ks = 0.33 	 p_value = 0.000
Simulation: 120 	 ['01.00', '01.20', '00.01', '00.25', '00.50', '00.51', '04.00'] 	 rmspe: 0.1263 	 ks = 0.36 	 p_value = 0.000
Simulation: 121 	 ['00.30', '01.20', '00.01', '00.25', '00.50', '00.51', '04.00'] 	 rmspe: 0.0658 	 ks = 0.21 	 p_value = 0.000

Generation 4: Best Solution = ['00.20', '00.60', '00.46', '00.50', '00.15', '00.51', '03.00'], Fitness = 17.14, RMSPE =0.0583
Simulation: 122 	 ['00.30', '01.20', '00.01', '00.25', '00.15', '00.51', '03.00'] 	 rmspe: 0.0649 	 ks = 0.22 	 p_value = 0.000
Simulation: 123 	 ['01.10', '00.60', '00.46', '00.25', '00.15', '00.51', '03.00'] 	 rmspe: 0.1185 	 ks = 0.35 	 p_value = 0.000
Simulation: 124 	 ['00.20', '01.20', '00.01', '00.55', '00.50', '02.51', '03.00'] 	 rmspe: 0.0897 	 ks = 0.25 	 p_value = 0.000
Simulation: 125 	 ['00.20', '01.20', '00.01', '00.25', '00.50', '00.51', '04.00'] 	 rmspe: 0.0628 	 ks = 0.21 	 p_value = 0.000
Simulation: 126 	 ['00.30', '00.60', '00.01', '00.25', '00.85', '00.51', '03.00'] 	 rmspe: 0.0688 	 ks = 0.22 	 p_value = 0.000
Simulation: 127 	 ['00.20', '00.60', '00.46', '00.25', '00.50', '03.51', '03.00'] 	 rmspe: 0.1067 	 ks = 0.26 	 p_value = 0.000
Simulation: 128 	 ['01.50', '01.20', '00.01', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.1575 	 ks = 0.41 	 p_value = 0.000
Simulation: 129 	 ['00.20', '00.60', '00.01', '00.50', '00.45', '00.51', '03.00'] 	 rmspe: 0.0612 	 ks = 0.21 	 p_value = 0.000
Simulation: 130 	 ['00.20', '01.60', '00.01', '00.50', '00.50', '02.51', '03.00'] 	 rmspe: 0.0882 	 ks = 0.25 	 p_value = 0.000
Simulation: 131 	 ['00.30', '01.20', '00.01', '00.25', '00.55', '02.51', '04.00'] 	 rmspe: 0.1122 	 ks = 0.29 	 p_value = 0.000
Simulation: 132 	 ['00.30', '01.20', '00.06', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.0621 	 ks = 0.20 	 p_value = 0.000
Simulation: 133 	 ['00.60', '01.20', '00.46', '00.50', '00.50', '00.51', '03.00'] 	 rmspe: 0.0893 	 ks = 0.27 	 p_value = 0.000
Simulation: 134 	 ['00.20', '03.60', '00.01', '00.25', '00.50', '02.51', '04.00'] 	 rmspe: 0.0894 	 ks = 0.26 	 p_value = 0.000
Simulation: 135 	 ['00.20', '00.60', '00.01', '00.50', '00.70', '00.51', '04.00'] 	 rmspe: 0.0610 	 ks = 0.19 	 p_value = 0.000
Simulation: 136 	 ['00.30', '01.20', '00.01', '00.25', '00.15', '00.51', '03.00'] 	 rmspe: 0.0649 	 ks = 0.22 	 p_value = 0.000
Simulation: 137 	 ['01.10', '00.60', '00.46', '00.25', '00.15', '00.51', '03.00'] 	 rmspe: 0.1185 	 ks = 0.35 	 p_value = 0.000
Simulation: 138 	 ['00.20', '01.20', '00.01', '00.55', '00.50', '02.51', '03.00'] 	 rmspe: 0.0897 	 ks = 0.25 	 p_value = 0.000
Simulation: 139 	 ['00.20', '01.20', '00.01', '00.25', '00.50', '00.51', '04.00'] 	 rmspe: 0.0628 	 ks = 0.21 	 p_value = 0.000
Simulation: 140 	 ['00.30', '00.60', '00.01', '00.25', '00.85', '00.51', '03.00'] 	 rmspe: 0.0688 	 ks = 0.22 	 p_value = 0.000
Simulation: 141 	 ['00.20', '00.60', '00.46', '00.25', '00.50', '03.51', '03.00'] 	 rmspe: 0.1067 	 ks = 0.26 	 p_value = 0.000
Simulation: 142 	 ['01.50', '01.20', '00.01', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.1575 	 ks = 0.41 	 p_value = 0.000
Simulation: 143 	 ['00.20', '00.60', '00.01', '00.50', '00.45', '00.51', '03.00'] 	 rmspe: 0.0612 	 ks = 0.21 	 p_value = 0.000
Simulation: 144 	 ['00.20', '01.60', '00.01', '00.50', '00.50', '02.51', '03.00'] 	 rmspe: 0.0882 	 ks = 0.25 	 p_value = 0.000
Simulation: 145 	 ['00.30', '01.20', '00.01', '00.25', '00.55', '02.51', '04.00'] 	 rmspe: 0.1122 	 ks = 0.29 	 p_value = 0.000
Simulation: 146 	 ['00.30', '01.20', '00.06', '00.25', '00.50', '00.51', '03.00'] 	 rmspe: 0.0621 	 ks = 0.20 	 p_value = 0.000
Simulation: 147 	 ['00.60', '01.20', '00.46', '00.50', '00.50', '00.51', '03.00'] 	 rmspe: 0.0893 	 ks = 0.27 	 p_value = 0.000
Simulation: 148 	 ['00.20', '03.60', '00.01', '00.25', '00.50', '02.51', '04.00'] 	 rmspe: 0.0894 	 ks = 0.26 	 p_value = 0.000
Simulation: 149 	 ['00.20', '00.60', '00.01', '00.50', '00.70', '00.51', '04.00'] 	 rmspe: 0.0610 	 ks = 0.19 	 p_value = 0.000

Generation 5: Best Solution = ['00.20', '00.60', '00.46', '00.50', '00.15', '00.51', '03.00'], Fitness = 17.14, RMSPE =0.0583
Simulation: 150 	 ['00.50', '00.60', '00.01', '00.50', '00.15', '00.51', '03.00'] 	 rmspe: 0.0817 	 ks = 0.27 	 p_value = 0.000
Simulation: 151 	 ['01.20', '00.60', '00.01', '00.50', '00.45', '00.51', '03.00'] 	 rmspe: 0.1412 	 ks = 0.40 	 p_value = 0.000
Simulation: 152 	 ['00.20', '00.60', '00.46', '00.50', '00.05', '00.51', '03.00'] 	 rmspe: 0.0581 	 ks = 0.14 	 p_value = 0.000
Simulation: 153 	 ['00.20', '00.60', '00.46', '00.50', '00.20', '00.51', '03.00'] 	 rmspe: 0.0586 	 ks = 0.14 	 p_value = 0.000
Simulation: 154 	 ['00.20', '00.60', '00.01', '00.35', '00.45', '00.51', '03.00'] 	 rmspe: 0.0613 	 ks = 0.20 	 p_value = 0.000
Simulation: 155 	 ['00.20', '02.80', '00.01', '00.50', '00.15', '00.51', '03.00'] 	 rmspe: 0.0613 	 ks = 0.22 	 p_value = 0.000
Simulation: 156 	 ['00.20', '00.60', '00.46', '00.50', '00.15', '00.51', '01.00'] 	 rmspe: 0.0589 	 ks = 0.14 	 p_value = 0.000
Simulation: 157 	 ['00.20', '00.60', '00.01', '00.55', '00.45', '00.51', '03.00'] 	 rmspe: 0.0619 	 ks = 0.19 	 p_value = 0.000
Simulation: 158 	 ['00.20', '00.60', '00.01', '00.50', '00.15', '00.51', '03.00'] 	 rmspe: 0.0599 	 ks = 0.19 	 p_value = 0.000
Simulation: 159 	 ['01.60', '00.60', '00.46', '00.50', '00.45', '00.51', '03.00'] 	 rmspe: 0.1311 	 ks = 0.38 	 p_value = 0.000
Simulation: 160 	 ['00.20', '00.60', '00.01', '00.50', '00.45', '00.01', '03.00'] 	 rmspe: 0.0655 	 ks = 0.22 	 p_value = 0.000
Simulation: 161 	 ['00.20', '00.60', '00.01', '00.50', '00.05', '00.51', '03.00'] 	 rmspe: 0.0614 	 ks = 0.20 	 p_value = 0.000
Simulation: 162 	 ['00.20', '00.60', '00.46', '00.35', '00.15', '00.51', '03.00'] 	 rmspe: 0.0598 	 ks = 0.15 	 p_value = 0.000
Simulation: 163 	 ['00.50', '00.60', '00.01', '00.50', '00.15', '00.51', '03.00'] 	 rmspe: 0.0817 	 ks = 0.27 	 p_value = 0.000
Simulation: 164 	 ['01.20', '00.60', '00.01', '00.50', '00.45', '00.51', '03.00'] 	 rmspe: 0.1412 	 ks = 0.40 	 p_value = 0.000
Simulation: 165 	 ['00.20', '00.60', '00.46', '00.50', '00.05', '00.51', '03.00'] 	 rmspe: 0.0581 	 ks = 0.14 	 p_value = 0.000
