Simulation: 1 	 ['01.40', '00.40', '00.01', '00.10', '00.15', '04.01', '03.00'] 	 rmspe: 0.2267 	 ks = 0.49 	 p_value = 0.000
Simulation: 2 	 ['01.20', '04.00', '00.41', '00.50', '00.75', '01.01', '03.00'] 	 rmspe: 0.2736 	 ks = 0.56 	 p_value = 0.000
Simulation: 3 	 ['01.80', '03.40', '00.16', '00.05', '00.90', '04.51', '01.00'] 	 rmspe: 0.9142 	 ks = 0.98 	 p_value = 0.000
Simulation: 4 	 ['01.00', '02.00', '00.26', '00.35', '00.05', '03.51', '01.00'] 	 rmspe: 0.1551 	 ks = 0.43 	 p_value = 0.000
Simulation: 5 	 ['01.50', '02.20', '00.41', '00.30', '00.80', '00.01', '04.00'] 	 rmspe: 0.2823 	 ks = 0.60 	 p_value = 0.000
Simulation: 6 	 ['00.90', '04.40', '00.46', '00.30', '00.20', '00.01', '03.00'] 	 rmspe: 0.3691 	 ks = 0.70 	 p_value = 0.000
Simulation: 7 	 ['01.10', '01.20', '00.46', '00.25', '00.15', '04.01', '00.00'] 	 rmspe: 0.3027 	 ks = 0.64 	 p_value = 0.000
Simulation: 8 	 ['01.00', '03.60', '00.36', '00.40', '00.20', '03.51', '01.00'] 	 rmspe: 0.3339 	 ks = 0.69 	 p_value = 0.000
Simulation: 9 	 ['01.60', '03.20', '00.11', '00.10', '00.00', '04.01', '04.00'] 	 rmspe: 0.2579 	 ks = 0.56 	 p_value = 0.000
Simulation: 10 	 ['01.30', '04.00', '00.26', '00.05', '00.20', '03.01', '03.00'] 	 rmspe: 0.2680 	 ks = 0.58 	 p_value = 0.000
Simulation: 11 	 ['01.80', '01.40', '00.36', '00.00', '00.15', '04.01', '03.00'] 	 rmspe: 0.2914 	 ks = 0.61 	 p_value = 0.000
Simulation: 12 	 ['00.70', '03.60', '00.31', '00.35', '00.10', '00.01', '03.00'] 	 rmspe: 0.1661 	 ks = 0.44 	 p_value = 0.000
Simulation: 13 	 ['00.80', '00.80', '00.31', '00.45', '00.15', '04.01', '01.00'] 	 rmspe: 0.1571 	 ks = 0.39 	 p_value = 0.000
