Simulation: 1 	 ['00.80', '03.60', '00.36', '00.25', '00.85', '00.01', '02.00'] 	 rmspe: 0.2091 	 ks = 0.50 	 p_value = 0.000
Simulation: 2 	 ['00.50', '00.00', '00.46', '00.30', '00.45', '00.51', '02.00'] 	 rmspe: 0.0680 	 ks = 0.20 	 p_value = 0.000
Simulation: 3 	 ['01.10', '01.80', '00.11', '00.30', '00.30', '03.01', '04.00'] 	 rmspe: 0.1946 	 ks = 0.45 	 p_value = 0.000
Simulation: 4 	 ['00.30', '04.20', '00.31', '00.05', '00.35', '03.51', '03.00'] 	 rmspe: 0.1571 	 ks = 0.42 	 p_value = 0.000
Simulation: 5 	 ['00.80', '00.40', '00.01', '00.55', '00.80', '02.01', '04.00'] 	 rmspe: 0.2029 	 ks = 0.45 	 p_value = 0.000
Simulation: 6 	 ['00.70', '02.60', '00.41', '00.40', '00.90', '01.51', '04.00'] 	 rmspe: 0.1831 	 ks = 0.45 	 p_value = 0.000
Simulation: 7 	 ['00.90', '03.60', '00.16', '00.30', '00.10', '02.01', '00.00'] 	 rmspe: 0.2213 	 ks = 0.53 	 p_value = 0.000
Simulation: 8 	 ['01.80', '02.00', '00.11', '00.30', '00.80', '02.51', '02.00'] 	 rmspe: 0.8190 	 ks = 0.92 	 p_value = 0.000
Simulation: 9 	 ['01.80', '02.40', '00.06', '00.20', '00.60', '03.01', '04.00'] 	 rmspe: 0.3328 	 ks = 0.59 	 p_value = 0.000
Simulation: 10 	 ['00.90', '04.40', '00.01', '00.55', '00.95', '01.01', '02.00'] 	 rmspe: 0.1848 	 ks = 0.44 	 p_value = 0.000
Simulation: 11 	 ['01.40', '04.20', '00.01', '00.20', '00.75', '00.51', '04.00'] 	 rmspe: 0.1567 	 ks = 0.43 	 p_value = 0.000
Simulation: 12 	 ['00.90', '03.40', '00.46', '00.00', '00.95', '00.51', '04.00'] 	 rmspe: 0.2947 	 ks = 0.60 	 p_value = 0.000
Simulation: 13 	 ['01.60', '00.40', '00.06', '00.25', '00.35', '00.01', '04.00'] 	 rmspe: 0.1858 	 ks = 0.49 	 p_value = 0.000
Simulation: 14 	 ['00.90', '00.00', '00.46', '00.45', '00.80', '00.51', '04.00'] 	 rmspe: 0.0997 	 ks = 0.32 	 p_value = 0.000
Simulation: 15 	 ['01.80', '03.20', '00.01', '00.10', '00.00', '02.51', '03.00'] 	 rmspe: 0.2524 	 ks = 0.59 	 p_value = 0.000
