Simulation: 130 	 ['01.20', '01.60', '00.11', '00.45', '00.15', '00.01', '01.00'] 	 rmspe: 0.1434 	 ks = 0.42 	 p_value = 0.000
Simulation: 131 	 ['00.60', '00.60', '00.11', '00.45', '00.85', '00.51', '01.00'] 	 rmspe: 0.0878 	 ks = 0.26 	 p_value = 0.000
Simulation: 132 	 ['00.70', '02.20', '00.11', '00.45', '00.15', '00.51', '01.00'] 	 rmspe: 0.0995 	 ks = 0.31 	 p_value = 0.000
Simulation: 133 	 ['00.60', '01.60', '00.11', '00.45', '00.70', '04.51', '01.00'] 	 rmspe: 0.4206 	 ks = 0.76 	 p_value = 0.000
Simulation: 134 	 ['00.70', '01.60', '00.11', '00.45', '00.70', '00.51', '00.00'] 	 rmspe: 0.1371 	 ks = 0.41 	 p_value = 0.000
Simulation: 135 	 ['00.70', '00.60', '00.11', '00.45', '00.40', '00.51', '01.00'] 	 rmspe: 0.0804 	 ks = 0.24 	 p_value = 0.000
Simulation: 136 	 ['00.20', '01.60', '00.11', '00.45', '00.40', '00.01', '00.00'] 	 rmspe: 0.0676 	 ks = 0.18 	 p_value = 0.000
Simulation: 137 	 ['00.20', '03.20', '00.11', '00.45', '00.15', '00.01', '01.00'] 	 rmspe: 0.0717 	 ks = 0.23 	 p_value = 0.000
Simulation: 138 	 ['00.70', '00.60', '00.11', '00.45', '00.70', '00.51', '01.00'] 	 rmspe: 0.0886 	 ks = 0.27 	 p_value = 0.000
Simulation: 139 	 ['00.60', '00.60', '00.11', '00.45', '00.70', '00.01', '01.00'] 	 rmspe: 0.0729 	 ks = 0.21 	 p_value = 0.000
Simulation: 140 	 ['00.70', '00.60', '00.11', '00.45', '00.70', '03.51', '01.00'] 	 rmspe: 0.4169 	 ks = 0.75 	 p_value = 0.000
Simulation: 141 	 ['00.60', '02.00', '00.11', '00.45', '00.15', '00.51', '01.00'] 	 rmspe: 0.0930 	 ks = 0.29 	 p_value = 0.000
Simulation: 142 	 ['00.60', '01.60', '00.11', '00.10', '00.40', '00.01', '01.00'] 	 rmspe: 0.1019 	 ks = 0.32 	 p_value = 0.000
Simulation: 143 	 ['01.20', '01.60', '00.11', '00.45', '00.15', '00.01', '01.00'] 	 rmspe: 0.1434 	 ks = 0.42 	 p_value = 0.000
Simulation: 144 	 ['00.60', '00.60', '00.11', '00.45', '00.85', '00.51', '01.00'] 	 rmspe: 0.0878 	 ks = 0.26 	 p_value = 0.000
Simulation: 145 	 ['00.70', '02.20', '00.11', '00.45', '00.15', '00.51', '01.00'] 	 rmspe: 0.0995 	 ks = 0.31 	 p_value = 0.000

Generation 5: Best Solution = ['00.20', '01.60', '00.11', '00.45', '00.40', '00.01', '00.00'], Fitness = 14.78, RMSPE =0.0677
Simulation: 146 	 ['00.70', '02.20', '00.11', '00.45', '00.25', '00.51', '01.00'] 	 rmspe: 0.0968 	 ks = 0.30 	 p_value = 0.000
Simulation: 147 	 ['00.20', '01.60', '00.11', '00.30', '00.40', '00.01', '01.00'] 	 rmspe: 0.0696 	 ks = 0.18 	 p_value = 0.000
Simulation: 148 	 ['00.70', '01.60', '00.11', '00.45', '00.55', '00.01', '00.00'] 	 rmspe: 0.1021 	 ks = 0.33 	 p_value = 0.000
Simulation: 149 	 ['00.50', '01.60', '00.11', '00.45', '00.15', '00.51', '01.00'] 	 rmspe: 0.0789 	 ks = 0.25 	 p_value = 0.000
Simulation: 150 	 ['00.20', '01.60', '00.06', '00.45', '00.70', '00.01', '00.00'] 	 rmspe: 0.0709 	 ks = 0.19 	 p_value = 0.000
Simulation: 151 	 ['01.50', '01.60', '00.11', '00.45', '00.15', '00.01', '00.00'] 	 rmspe: 0.1707 	 ks = 0.45 	 p_value = 0.000
Simulation: 152 	 ['00.70', '02.60', '00.11', '00.45', '00.15', '00.01', '01.00'] 	 rmspe: 0.1080 	 ks = 0.34 	 p_value = 0.000
Simulation: 153 	 ['01.00', '01.60', '00.11', '00.45', '00.40', '00.01', '00.00'] 	 rmspe: 0.1219 	 ks = 0.37 	 p_value = 0.000
Simulation: 154 	 ['01.10', '02.20', '00.11', '00.45', '00.15', '00.01', '00.00'] 	 rmspe: 0.1417 	 ks = 0.42 	 p_value = 0.000
Simulation: 155 	 ['00.70', '02.20', '00.11', '00.45', '00.70', '00.51', '01.00'] 	 rmspe: 0.0971 	 ks = 0.30 	 p_value = 0.000
Simulation: 156 	 ['00.20', '01.60', '00.36', '00.45', '00.70', '00.01', '01.00'] 	 rmspe: 0.0735 	 ks = 0.19 	 p_value = 0.000
Simulation: 157 	 ['00.20', '01.60', '00.46', '00.45', '00.15', '00.51', '01.00'] 	 rmspe: 0.0791 	 ks = 0.20 	 p_value = 0.000
Simulation: 158 	 ['00.20', '02.20', '00.11', '00.05', '00.15', '00.51', '01.00'] 	 rmspe: 0.0727 	 ks = 0.21 	 p_value = 0.000
Simulation: 159 	 ['00.20', '01.60', '00.11', '00.45', '00.70', '00.01', '00.00'] 	 rmspe: 0.0682 	 ks = 0.17 	 p_value = 0.000
Simulation: 160 	 ['00.70', '02.20', '00.11', '00.45', '00.25', '00.51', '01.00'] 	 rmspe: 0.0968 	 ks = 0.30 	 p_value = 0.000
Simulation: 161 	 ['00.20', '01.60', '00.11', '00.30', '00.40', '00.01', '01.00'] 	 rmspe: 0.0696 	 ks = 0.18 	 p_value = 0.000
Simulation: 162 	 ['00.70', '01.60', '00.11', '00.45', '00.55', '00.01', '00.00'] 	 rmspe: 0.1021 	 ks = 0.33 	 p_value = 0.000
Simulation: 163 	 ['00.50', '01.60', '00.11', '00.45', '00.15', '00.51', '01.00'] 	 rmspe: 0.0789 	 ks = 0.25 	 p_value = 0.000
Simulation: 164 	 ['00.20', '01.60', '00.06', '00.45', '00.70', '00.01', '00.00'] 	 rmspe: 0.0709 	 ks = 0.19 	 p_value = 0.000
Simulation: 165 	 ['01.50', '01.60', '00.11', '00.45', '00.15', '00.01', '00.00'] 	 rmspe: 0.1707 	 ks = 0.45 	 p_value = 0.000
Simulation: 166 	 ['00.70', '02.60', '00.11', '00.45', '00.15', '00.01', '01.00'] 	 rmspe: 0.1080 	 ks = 0.34 	 p_value = 0.000
